item_id,arm,model,intended_dc,measured_dc,correct,grade_method,char_len,digit_count,verbosity,n_distractors,family,group,log_len
SYN_0070,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,428,3,verbose,0,t_descent_inelastic,CHAIN,6.059123195581797
SYN_0071,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,525,7,verbose,2,t_descent_inelastic,CHAIN,6.263398262591624
SYN_0072,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,525,6,verbose,2,t_descent_inelastic,CHAIN,6.263398262591624
SYN_0073,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,550,6,verbose,2,t_descent_inelastic,CHAIN,6.309918278226516
SYN_0074,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,525,6,verbose,2,t_descent_inelastic,CHAIN,6.263398262591624
SYN_0075,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,522,8,verbose,2,t_descent_inelastic,CHAIN,6.257667587882639
SYN_0076,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,506,7,verbose,2,t_descent_inelastic,CHAIN,6.226536669287466
SYN_0077,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,512,9,verbose,2,t_descent_inelastic,CHAIN,6.238324625039508
SYN_0078,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,502,7,verbose,2,t_descent_inelastic,CHAIN,6.218600119691729
SYN_0079,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,522,7,verbose,2,t_descent_inelastic,CHAIN,6.257667587882639
SYN_0080,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,499,9,verbose,2,t_descent_inelastic,CHAIN,6.212606095751519
SYN_0081,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0082,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0083,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0084,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,227,5,terse,0,t_elastic_1d,DIM,5.424950017481403
SYN_0085,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0086,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,227,5,terse,0,t_elastic_1d,DIM,5.424950017481403
SYN_0087,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0088,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,226,4,terse,0,t_elastic_1d,DIM,5.420534999272286
SYN_0089,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,227,5,terse,0,t_elastic_1d,DIM,5.424950017481403
SYN_0090,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,227,5,terse,0,t_elastic_1d,DIM,5.424950017481403
SYN_0091,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,329,10,terse,2,t_elastic_1d,DIM,5.796057750765372
SYN_0092,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,323,8,terse,2,t_elastic_1d,DIM,5.777652323222656
SYN_0093,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,329,10,terse,2,t_elastic_1d,DIM,5.796057750765372
SYN_0094,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,324,8,terse,2,t_elastic_1d,DIM,5.780743515792329
SYN_0095,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,325,8,terse,2,t_elastic_1d,DIM,5.783825182329737
SYN_0096,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,326,9,terse,2,t_elastic_1d,DIM,5.786897381366708
SYN_0097,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,325,8,terse,2,t_elastic_1d,DIM,5.783825182329737
SYN_0098,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,306,9,terse,2,t_elastic_1d,DIM,5.723585101952381
SYN_0099,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,342,7,terse,2,t_elastic_1d,DIM,5.834810737062605
SYN_0100,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,342,7,terse,2,t_elastic_1d,DIM,5.834810737062605
SYN_0101,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,364,4,verbose,0,t_elastic_1d,DIM,5.8971538676367405
SYN_0102,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,370,4,verbose,0,t_elastic_1d,DIM,5.91350300563827
SYN_0103,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,362,4,verbose,0,t_elastic_1d,DIM,5.8916442118257715
SYN_0104,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,359,4,verbose,0,t_elastic_1d,DIM,5.883322388488279
SYN_0105,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,340,4,verbose,0,t_elastic_1d,DIM,5.8289456176102075
SYN_0106,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,355,4,verbose,0,t_elastic_1d,DIM,5.872117789475416
SYN_0107,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,365,5,verbose,0,t_elastic_1d,DIM,5.8998973535824915
SYN_0108,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,364,4,verbose,0,t_elastic_1d,DIM,5.8971538676367405
SYN_0109,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,371,5,verbose,0,t_elastic_1d,DIM,5.916202062607435
SYN_0110,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,365,5,verbose,0,t_elastic_1d,DIM,5.8998973535824915
SYN_0111,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,456,8,verbose,2,t_elastic_1d,DIM,6.1224928095143865
SYN_0112,vllm32b,qwen2.5-32b-instruct-awq,2,2,0,numeric,452,9,verbose,2,t_elastic_1d,DIM,6.113682179832232
SYN_0113,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,480,7,verbose,2,t_elastic_1d,DIM,6.173786103901937
SYN_0114,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,461,8,verbose,2,t_elastic_1d,DIM,6.133398042996649
SYN_0115,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,464,10,verbose,2,t_elastic_1d,DIM,6.139884552226255
SYN_0116,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,443,7,verbose,2,t_elastic_1d,DIM,6.093569770045136
SYN_0117,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,471,8,verbose,2,t_elastic_1d,DIM,6.154858094016418
SYN_0118,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,470,7,verbose,2,t_elastic_1d,DIM,6.152732694704104
SYN_0119,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,450,11,verbose,2,t_elastic_1d,DIM,6.1092475827643655
SYN_0120,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,441,10,verbose,2,t_elastic_1d,DIM,6.089044875446846
SYN_0121,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0122,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0123,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0124,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0125,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0126,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0127,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0128,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0129,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0130,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,465,6,terse,0,t_descent_inelastic_spin,CHAIN,6.142037405587356
SYN_0131,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,561,10,terse,2,t_descent_inelastic_spin,CHAIN,6.329720905522696
SYN_0132,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,568,12,terse,2,t_descent_inelastic_spin,CHAIN,6.342121418721152
SYN_0133,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,550,12,terse,2,t_descent_inelastic_spin,CHAIN,6.309918278226516
SYN_0134,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,581,9,terse,2,t_descent_inelastic_spin,CHAIN,6.364750756851911
SYN_0135,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,561,10,terse,2,t_descent_inelastic_spin,CHAIN,6.329720905522696
SYN_0136,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,561,10,terse,2,t_descent_inelastic_spin,CHAIN,6.329720905522696
SYN_0137,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,568,11,terse,2,t_descent_inelastic_spin,CHAIN,6.342121418721152
SYN_0138,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,561,10,terse,2,t_descent_inelastic_spin,CHAIN,6.329720905522696
SYN_0139,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,561,10,terse,2,t_descent_inelastic_spin,CHAIN,6.329720905522696
SYN_0140,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,564,10,terse,2,t_descent_inelastic_spin,CHAIN,6.335054251498059
SYN_0141,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,609,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.411818267709897
SYN_0142,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,597,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.391917113392602
SYN_0143,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,588,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.376726947898627
SYN_0144,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,588,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.376726947898627
SYN_0145,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,594,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.386879319362645
SYN_0146,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,582,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.366470447731438
SYN_0147,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,613,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.418364935936212
SYN_0148,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,613,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.418364935936212
SYN_0149,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,591,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.3818160174060985
SYN_0150,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,607,6,verbose,0,t_descent_inelastic_spin,CHAIN,6.408528791059498
SYN_0151,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,708,12,verbose,2,t_descent_inelastic_spin,CHAIN,6.56244409369372
SYN_0152,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,696,10,verbose,2,t_descent_inelastic_spin,CHAIN,6.54534966033442
SYN_0153,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,695,10,verbose,2,t_descent_inelastic_spin,CHAIN,6.543911845564792
SYN_0154,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,676,10,verbose,2,t_descent_inelastic_spin,CHAIN,6.516193076042964
SYN_0155,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,693,12,verbose,2,t_descent_inelastic_spin,CHAIN,6.541029999189903
SYN_0156,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,706,10,verbose,2,t_descent_inelastic_spin,CHAIN,6.559615237493242
SYN_0157,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,723,9,verbose,2,t_descent_inelastic_spin,CHAIN,6.583409222158765
SYN_0158,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,701,10,verbose,2,t_descent_inelastic_spin,CHAIN,6.55250788703459
SYN_0159,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,723,9,verbose,2,t_descent_inelastic_spin,CHAIN,6.583409222158765
SYN_0160,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,694,9,verbose,2,t_descent_inelastic_spin,CHAIN,6.542471960506805
SYN_0161,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0162,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0163,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0164,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0165,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0166,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0167,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0168,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0169,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0170,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,298,5,terse,0,t_elastic_2d_equal,DIM,5.697093486505405
SYN_0171,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,384,11,terse,2,t_elastic_2d_equal,DIM,5.950642552587727
SYN_0172,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,394,8,terse,2,t_elastic_2d_equal,DIM,5.976350909297934
SYN_0173,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,394,9,terse,2,t_elastic_2d_equal,DIM,5.976350909297934
SYN_0174,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,397,9,terse,2,t_elastic_2d_equal,DIM,5.983936280687191
SYN_0175,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,396,9,terse,2,t_elastic_2d_equal,DIM,5.981414211254481
SYN_0176,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,404,12,terse,2,t_elastic_2d_equal,DIM,6.0014148779611505
SYN_0177,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,412,8,terse,2,t_elastic_2d_equal,DIM,6.021023349349527
SYN_0178,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,384,11,terse,2,t_elastic_2d_equal,DIM,5.950642552587727
SYN_0179,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,401,10,terse,2,t_elastic_2d_equal,DIM,5.993961427306569
SYN_0180,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,384,11,terse,2,t_elastic_2d_equal,DIM,5.950642552587727
SYN_0181,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,422,6,verbose,0,t_elastic_2d_equal,DIM,6.045005314036012
SYN_0182,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,421,5,verbose,0,t_elastic_2d_equal,DIM,6.042632833682381
SYN_0183,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,436,5,verbose,0,t_elastic_2d_equal,DIM,6.077642243349034
SYN_0184,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,430,5,verbose,0,t_elastic_2d_equal,DIM,6.063785208687608
SYN_0185,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,425,6,verbose,0,t_elastic_2d_equal,DIM,6.052089168924417
SYN_0186,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,424,5,verbose,0,t_elastic_2d_equal,DIM,6.049733455231958
SYN_0187,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,412,5,verbose,0,t_elastic_2d_equal,DIM,6.021023349349527
SYN_0188,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,431,6,verbose,0,t_elastic_2d_equal,DIM,6.066108090103747
SYN_0189,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,unparseable,447,6,verbose,0,t_elastic_2d_equal,DIM,6.102558594613569
SYN_0190,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,450,5,verbose,0,t_elastic_2d_equal,DIM,6.1092475827643655
SYN_0191,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,517,8,verbose,2,t_elastic_2d_equal,DIM,6.248042874508429
SYN_0192,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,526,9,verbose,2,t_elastic_2d_equal,DIM,6.26530121273771
SYN_0193,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,494,9,verbose,2,t_elastic_2d_equal,DIM,6.202535517187923
SYN_0194,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,527,12,verbose,2,t_elastic_2d_equal,DIM,6.267200548541362
SYN_0195,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,532,8,verbose,2,t_elastic_2d_equal,DIM,6.2766434893416445
SYN_0196,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,518,8,verbose,2,t_elastic_2d_equal,DIM,6.249975242259483
SYN_0197,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,554,8,verbose,2,t_elastic_2d_equal,DIM,6.317164686747284
SYN_0198,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,515,9,verbose,2,t_elastic_2d_equal,DIM,6.244166900663736
SYN_0199,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,515,9,verbose,2,t_elastic_2d_equal,DIM,6.244166900663736
SYN_0200,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,537,12,verbose,2,t_elastic_2d_equal,DIM,6.285998094508865
SYN_0201,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,283,8,terse,0,t_elastic_2d_unequal,DIM,5.645446897643238
SYN_0202,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,283,8,terse,0,t_elastic_2d_unequal,DIM,5.645446897643238
SYN_0203,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0204,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0205,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0206,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0207,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0208,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0209,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,283,8,terse,0,t_elastic_2d_unequal,DIM,5.645446897643238
SYN_0210,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,282,7,terse,0,t_elastic_2d_unequal,DIM,5.641907070938114
SYN_0211,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,388,14,terse,2,t_elastic_2d_unequal,DIM,5.961005339623274
SYN_0212,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,396,10,terse,2,t_elastic_2d_unequal,DIM,5.981414211254481
SYN_0213,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,388,14,terse,2,t_elastic_2d_unequal,DIM,5.961005339623274
SYN_0214,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,398,11,terse,2,t_elastic_2d_unequal,DIM,5.986452005284438
SYN_0215,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,385,13,terse,2,t_elastic_2d_unequal,DIM,5.953243334287785
SYN_0216,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,367,13,terse,2,t_elastic_2d_unequal,DIM,5.905361848054571
SYN_0217,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,379,11,terse,2,t_elastic_2d_unequal,DIM,5.937536205082426
SYN_0218,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,396,10,terse,2,t_elastic_2d_unequal,DIM,5.981414211254481
SYN_0219,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,382,12,terse,2,t_elastic_2d_unequal,DIM,5.945420608606575
SYN_0220,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,388,14,terse,2,t_elastic_2d_unequal,DIM,5.961005339623274
SYN_0221,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,414,7,verbose,0,t_elastic_2d_unequal,DIM,6.025865973825314
SYN_0222,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,430,7,verbose,0,t_elastic_2d_unequal,DIM,6.063785208687608
SYN_0223,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,408,7,verbose,0,t_elastic_2d_unequal,DIM,6.0112671744041615
SYN_0224,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,412,8,verbose,0,t_elastic_2d_unequal,DIM,6.021023349349527
SYN_0225,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,427,8,verbose,0,t_elastic_2d_unequal,DIM,6.056784013228625
SYN_0226,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,427,8,verbose,0,t_elastic_2d_unequal,DIM,6.056784013228625
SYN_0227,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,415,7,verbose,0,t_elastic_2d_unequal,DIM,6.028278520230698
SYN_0228,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,396,7,verbose,0,t_elastic_2d_unequal,DIM,5.981414211254481
SYN_0229,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,399,7,verbose,0,t_elastic_2d_unequal,DIM,5.988961416889864
SYN_0230,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,396,7,verbose,0,t_elastic_2d_unequal,DIM,5.981414211254481
SYN_0231,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,510,12,verbose,2,t_elastic_2d_unequal,DIM,6.234410725718371
SYN_0232,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,476,12,verbose,2,t_elastic_2d_unequal,DIM,6.16541785423142
SYN_0233,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,508,11,verbose,2,t_elastic_2d_unequal,DIM,6.230481447578482
SYN_0234,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,519,10,verbose,2,t_elastic_2d_unequal,DIM,6.251903883165888
SYN_0235,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,506,14,verbose,2,t_elastic_2d_unequal,DIM,6.226536669287466
SYN_0236,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,507,11,verbose,2,t_elastic_2d_unequal,DIM,6.2285110035911835
SYN_0237,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,511,13,verbose,2,t_elastic_2d_unequal,DIM,6.236369590203704
SYN_0238,vllm32b,qwen2.5-32b-instruct-awq,3,3,1,numeric,525,11,verbose,2,t_elastic_2d_unequal,DIM,6.263398262591624
SYN_0239,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,507,10,verbose,2,t_elastic_2d_unequal,DIM,6.2285110035911835
SYN_0240,vllm32b,qwen2.5-32b-instruct-awq,3,3,0,numeric,517,10,verbose,2,t_elastic_2d_unequal,DIM,6.248042874508429
SYN_0241,vllm32b,qwen2.5-32b-instruct-awq,4,4,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0242,vllm32b,qwen2.5-32b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0243,vllm32b,qwen2.5-32b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0244,vllm32b,qwen2.5-32b-instruct-awq,4,3,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0245,vllm32b,qwen2.5-32b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0246,vllm32b,qwen2.5-32b-instruct-awq,4,3,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0247,vllm32b,qwen2.5-32b-instruct-awq,4,4,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0248,vllm32b,qwen2.5-32b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0249,vllm32b,qwen2.5-32b-instruct-awq,4,3,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0250,vllm32b,qwen2.5-32b-instruct-awq,4,3,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0251,vllm32b,qwen2.5-32b-instruct-awq,4,3,0,numeric,570,10,terse,2,t_descent_elastic_spin,CHAIN,6.345636360828596
SYN_0252,vllm32b,qwen2.5-32b-instruct-awq,4,5,0,numeric,569,10,terse,2,t_descent_elastic_spin,CHAIN,6.343880434126331
SYN_0253,vllm32b,qwen2.5-32b-instruct-awq,4,3,1,numeric,578,13,terse,2,t_descent_elastic_spin,CHAIN,6.359573868672378
SYN_0254,vllm32b,qwen2.5-32b-instruct-awq,4,4,0,numeric,589,11,terse,2,t_descent_elastic_spin,CHAIN,6.3784261836515865
SYN_0255,vllm32b,qwen2.5-32b-instruct-awq,4,3,1,numeric,572,11,terse,2,t_descent_elastic_spin,CHAIN,6.349138991379798
SYN_0256,vllm32b,qwen2.5-32b-instruct-awq,4,3,0,numeric,578,13,terse,2,t_descent_elastic_spin,CHAIN,6.359573868672378
SYN_0257,vllm32b,qwen2.5-32b-instruct-awq,4,3,0,numeric,576,13,terse,2,t_descent_elastic_spin,CHAIN,6.3561076606958915
